,Description,source_name,source_link,event_title,State,District,location_description,Datetime,Triggering factor,fatality_count,injury_count,latitude,longitude,Date,Time,Month,Month_Name
1530,"A worker was killed after he was trapped in a mudslide at a building construction site at Chinthavalappu here on Thursday. Another worker was missing in the mud. The incident happened in the evening. Eight workers got trapped in the mud, and rescue workers were also trapped in the mud.",Mathrubhumi,http://english.mathrubhumi.com/news/kerala/worker-killed-in-mudslide-at-construction-site-in-kozhikode-1.2783902,Building Construction Site Landslide in Chinthavalappu,Kerala,,"Chinthavalappu, Kozhikode, Kerala, India",03/05/2018 0:00,construction,1.0,8.0,11.2529052,75.78662828,2018-03-05,00:00:00,3.0,Mar
1531,"A mudslide triggered by heavy rains swept away a two-storied semi-pucca building, killing ten persons, including two children, at Lunglawn in Lunglei town of south Mizoram around 6 pm yesterday. Continuous rainfall occurred throughout the night. The owner of the building lost his wife, father, son, and seven other relatives who were living in the first floor and ground floor of the building. The owner and three other members had a miraculous escape.",NorthEast India24,http://www.northeastindia24.com/mizoram-21-killed-in-land-slide-road-accident/,Lunglawn Semi-pucca Building Mudslide,Mizoram,,"Lunglawn, Lunglei town, Mizoram, India",05/06/2018 18:00,continuous_rain,10.0,0.0,22.87370331,92.7581259,2018-05-06,18:00:00,5.0,May
1532,"2 landslides happened in Karinchola mala, Kattipara Panchayat in Thamarassery in Kozhikode district. First landslide occured in the North side of Karinchola Mala at 3.30 am (local time). Second landslide occurred at other side of Kainchola Mala at 5.30 a m. 14 people got killed in the disaster.",The Times Of India,https://timesofindia.indiatimes.com/city/kozhikode/seven-dead-in-kerala-landslide-many-villagers-missing/articleshow/64595401.cms,Kattipara Landslide,Kerala,,"Kattippara, Kozhikode Sub-District, Kozhikode, Kerala",14/06/2018 3:00,continuous_rain,14.0,,11.46851,75.9434,2018-06-14,03:00:00,6.0,Jun
1533,"Eight people were killed in a landslide in Cherumkattu, Nenmara, Palakkad, on Thursday early morning. Locals have been moved to a local school. The torrential rain has caused floods and landslides all over the state.",Mathrubhumi,https://english.mathrubhumi.com/news/kerala/kerala-floods-19-deaths-today-7-nenmara-landslide-1.3064155,Nenmara Landslide Kills 7 during Kerala Floods,Kerala,,"Cherumkattu, Nenmara, Palakkad, Kerala, 678508",16/08/2018 5:00,monsoon,8.0,,10.6012346,76.61007121,2018-08-16,05:00:00,8.0,Aug
1534,"At 12am, nine members of a family were killed when a house collapsed in Peringavu. The landslide occurred when the family reached the house to take the pets to safety after heavy rains flooded the area, trapping the family in the house. In a separate incident around 1am, 3 family members were killed when the wall behind their house fell on their house in Poochal. Two other children escaped.","Mathrubhumi News and all other Major News media in Kerala, India",https://english.mathrubhumi.com/mobile/news/kerala/mudslide-kills-seven-in-malappuram-1.3063936,Malappuram Landslides in Peringavu,Kerala,,"Peringave, Vazhayur, Ernad, Malappuram, Kerala",15/08/2018 0:00,continuous_rain,12.0,2.0,11.19838929,75.89666866,2018-08-15,00:00:00,8.0,Aug
1535,"Landslide claimed four lives and injured three in Vellikkulam along Wagamon road, after the landslide washed away their house. In another incident, one had gone missing in another landslide in Teekkoy panchayath of Poonjar constituency.",Times of India,https://www.google.co.in/amp/s/m.timesofindia.com/city/thiruvananthapuram/kerala-flood-landslide-claims-four-lives-in-teekkoy/amp_articleshow/65422386.cms,Wagamon Road Landslide in Teekkoy,Kerala,,"Wagamon Road, Vellikkulam, Teekoy, Erattupetta, Meenachil, Kottayam, Kerala",15/08/2018 22:00,monsoon,4.0,3.0,9.70019589,76.87130509,2018-08-15,22:00:00,8.0,Aug
1536,Landslides killed people across parts of Kerala early today. One person was killed in the Wayanad district.,Times of India,https://timesofindia.indiatimes.com/city/thiruvananthapuram/18-killed-in-landslides-and-heavy-rains-in-kerala/articleshow/65334807.cms,Wayanad District Landslides in Kerala,Kerala,,"Wayanad district, Kerala",10/08/2018 0:00,continuous_rain,1.0,,11.62513002,76.12122789,2018-10-08,00:00:00,10.0,Oct
1537,,,,,,,,,,,,,,,,,
1538,,,,,,,,,,,,,,,,,
1539,"Incessant rains across Kerala have caused flooding and landslides. In Madikeri, in Kodagu, a video shows that the saturated ground underneath a two-story building has failed. The building, left with no support, tilts and slides down the muddy slope. The soil around it looks almost liquid.",India Times,https://www.indiatimes.com/trending/wtf/distressing-footage-shows-heavy-rains-tear-down-a-two-storey-building-in-karnataka-s-kodagu-351450.html,Madikeri Landslide Causes Building to Fall Down a Hill,Karnataka,,"near Muthappa Temple, Madikeri, Kodagu, Karnataka",16/08/2018 0:00,continuous_rain,4.0,0.0,12.43205911,75.73750347,2018-08-16,00:00:00,8.0,Aug
1540,"In the small village of Mutton, just 9 km away from Thodupuzha (the biggest village in the Idukki district, India), a torrential downpour led to a smaller sized landslide (relative to the other landslides recently felt in the Kerala region that the village resides in). A family who lived in the house was injured, with the father dying, and the two kids and wife being taken out of the home with injuries. Compared to the bigger villages of the Kerala region, Mutton and other small villages have been less hit by recent floods and landslides. This landslide hit home for a lot of locals, who have been fortunate to not have been injured. The water-level has raised dramatically inside homes, and there is now a fear of snakes entering homes.",Deccan Herald,https://www.deccanherald.com/national/muttom-life-picks-pace-after-689201.html,Mutton Village Landslide,Kerala,,"Mutton, Idukki District, India",15/08/2018 0:00,downpour,1.0,4.0,9.84283264,76.73793470000003,2018-08-15,00:00:00,8.0,Aug
1541,"The timely intervention of local people averted a tragedy on Tuesday as two shops fell into the Kallarkutty dam reservoir near Adimali even as a part of the National Highway caved in following a landslide due to torrential rain.  The mishap occurred around 11.30 am as the shops belonging to Vazhayil Sasi and Vazhepparambil Scaria fell into the water after a crack developed in the area. However, Sasi had moved the belongings in the shop in the morning as informed by the local people.  A crack in the retaining wall was noticed by the natives on Monday night and it was developing into a major one as hours passed by.  The area is vital to smooth traffic as a large number of vehicles moving to the Idukki side and Panikkankudy area pass through the route. In a landslide in the area during the monsoon three years ago, a lot of shops and houses had fallen into the dam site causing heavy damage.",The New Indian Express,http://www.newindianexpress.com/states/kerala/2017/sep/20/two-shops-fall-into-kallarkutty-reservoir-following-road-cave-in-1659806.html,Highway Collapse into Kallarkutty dam reservoir,Kerala,,"NH185 Kallarkutty, Kerala 685562 India.",19/09/2017 0:00,downpour,0.0,0.0,9.980976,77.000961,2017-09-19,00:00:00,9.0,Sep
1542,"A large, deep-seated landslide occurred at the hill station in Munnar. There are collapsed buildings and waterlogged roads. This comes during the 2018 Kerala floods.",Twitter,https://twitter.com/unnis_m/status/1030392480439721985,Munnar Hill Station Landslide,Kerala,,"Hill station, Idukki district, Kerala, India",17/08/2018 0:00,continuous_rain,0.0,0.0,10.1160933,77.1496325,2018-08-17,00:00:00,8.0,Aug
1543,"Landslide occurred at Ambayathode, Kottiyoor. The river Bavalippuzha is overflowing. 14 houses in the region are under water.",Mathrubumi News,https://youtu.be/e5-1H5iz9VE,"Landslide in Kottiyoor, Kerala Floods",Kerala,,"Ambayathode, Kottiyoor, Kerala, India",16/08/2018 0:00,continuous_rain,,,11.86932069,75.90546189,2018-08-16,00:00:00,8.0,Aug
1544,"At least seven buildings, including a church, collapsed in Aizawl and nearby villages due to multiple landslides triggered by heavy rains in Mizoram since Thursday, officials said on Saturday.  Many places of the state were cut off due to road blocks caused by landslides.  A three-storied building collapsed at Lengpui village near Aizawl on Thursday night and six buildings, including a church, were buried under a massive landslide at nearby Phunchawng village, the officials said.",Zee News,http://zeenews.india.com/news/landslides-in-mizoram-snap-road-links-7-buildings-collapse-2036680.html,Aizwal Landslides Destroy Buildings in Lengpui Village,Mizoram,,"Lengpui Village, Aizawl, Mizoram, India",26/08/2017 0:00,downpour,,,23.83291945,92.63125938,2017-08-26,00:00:00,8.0,Aug
1545,"Incessant rain in the past few days has severely hit normal life in Noney district too.  While most places in the valley districts of the state have been reported to have been affected as major rivers overflows and flooded many places in Kakching and Thoubal districts, mudslide at hill districts had hampered normal traffic.  Report reaching here said that a massive landslide occurred at Inrailong, Khongjaron at Tamenglong �Khongsang road last night.  Due to the landslide many vehicles were stranded at both sides.  Many jhum cultivation have also been destroyed by mudslide occurred due to the incessant rains.",e-pao.net,http://e-pao.net/GP.asp?src=22..230917.sep17,Landslide near Khongjaron on Tamenglong-Khongsang Road,Manipur,,"near the Khongjaron Khunthak village, Tamei Road, Manipur, India",21/09/2017 0:00,continuous_rain,,,24.938948,93.496837,2017-09-21,00:00:00,9.0,Sep
1546,"Saikul sub-divisional HQs, has been completely cut off from the rest of the State when the only road connecting Saikul to Imphal road broke down this afternoon triggering untold misery to the people.  The road leading to Saikul Hill Town from the State capital suddenly went down near Champhai located around 6/7 Kms away from Saikul sub division HQs this afternoon at around 2.30 coupled with a heavy landslide. Half of the road had been carried away earlier and it was due to the negligence of the PWD that led to the unfortunate incident.",Kangla Online,http://kanglaonline.com/2017/09/imphal-saikul-road-breaks-down/,Imphal-Saikul Road Landslide,Manipur,,"6-7 km away from Saikul, near Champhai, Imphal-Saikul Rd, Manipur, India",29/09/2017 14:00,downpour,,,24.981195,94.018619,2017-09-29,14:00:00,9.0,Sep
1547,"The incessant rain during the past few days in Kohima, there has been a mudslide in Mewoboke colony in Khuzama village, 1 km away from the National Highway affecting five families whose properties and livestock were destroyed in the process. The Khuzama village council secretary Meruto Luho has informed the mudslides occurred in the early hours on Sunday, during which one house was completely destroyed, two houses were completely filled with mud, stones and water, while a huge tree fell on a house right in the middle.",webindia123,https://news.webindia123.com/news/Articles/India/20171023/3205144.html,Khuzama Mudslide,Manipur,,"about 1 km from the AH2 national highway which runs through the center of Khuzama, Mewoboke Colony, Khuzama, Nagaland 797005, India",22/10/2017 0:00,continuous_rain,,,25.533595,94.133345,2017-10-22,00:00:00,10.0,Oct
1548,"One two-storied house was completely damaged in a landslide triggered by heavy rainfall at Supply Colony in the PR Hill Lower-2 in Kohima at the wee hours of yesterday, however, there was no any casualty. According to a report today two families stayed in the ground floor, while the first floor was occupied for commercial purpose. The house which was constructed next to drainage was on the verge of collapse following heavy rains, where the retaining wall had already collapsed earlier. The damaged house was caved down as a result of the collapse of the retaining wall protecting the road.",webindia123,https://news.webindia123.com/news/articles/india/20171001/3195606.html,"Landslide Damages House in P.R. Hill, Kohima",Nagaland,,"P.R. Hill, Kohima, Nagaland 797005, India.",30/09/2017 0:00,downpour,0.0,,25.658708,94.098536,2017-09-30,00:00:00,9.0,Sep
1549,A massive mudslide at Chakhumei in Senapati district on August 26 last washed away 22 houses. Due to flooding from continuous intense rainfall.,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,Senapati District Mudslide,Manipur,,"Senapati, Mao-Maram, Senapati, Manipur",26/08/2017 0:00,flooding,,,25.26049558,94.01914123,2017-08-26,00:00:00,8.0,Aug
1550,11 houses were destroyed at Kalikhola in Kangpokpi district on June 5. Mudslide due to flooding from continuous intense rainfall.,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,"Kalikhola, Kankpokpi Mudslide",Manipur,,"SL Veng Road, Kangpokpi, Sadar Hills West, Senapati, Manipur, 795129",05/06/2017 0:00,flooding,0.0,0.0,25.14429782,93.97198129,2017-05-06,00:00:00,5.0,May
1551,"The road in Ahthibung area of Peren District was washed away on Monday night by the river, resulting in total cut off of the lifeline to Ahthibung and Khelma area.",The Morung Express,http://morungexpress.com/landslide-cut-off-roads-ahthibung-khelma-area/,Ahthibung-Khelma Landslide,Nagaland,,"Athibung, Peren, Nagaland",28/08/2017 0:00,rain,,,25.55544,93.63981,2017-08-28,00:00:00,8.0,Aug
1552,"A massive landslide at Malidor in East Jaintia Hills on Saturday morning affected 150 meters of the road stretch, cutting off traffic for the entire road. The landslide took place at around 11am due to rain in the area. The road is expected to open by Sunday afternoon.",The Shillong Times,http://www.theshillongtimes.com/2018/04/28/landslide-at-malidor-disrupts-traffic-movement/,Malidor Landslide Obstructs Road,Meghalaya,,"Road, Malidor, East Jaintia Hills, Meghalaya, India",28/04/2018 11:00,rain,0.0,0.0,25.03190213,92.42257695,2018-04-28,11:00:00,4.0,Apr
1553,"A landslide fell at Naitala and Maneri Regions of Bhatwar  block of Uttarkashi, stranding hundreds of pilgrims along the Gangotri National Highway.",The Times of India,https://timesofindia.indiatimes.com/city/dehradun/two-killed-in-road-accidents-on-gangotri-highway/articleshow/63963680.cms,Naitala and Maneri Regions Landslides Strand Pilgrims,Uttaranchal,,"NH-34, Bhatwari, Uttarkashi, Uttarakhand, 249194",27/04/2018 0:00,unknown,0.0,0.0,30.74148939,78.52656314,2018-04-27,00:00:00,4.0,Apr
1554,"Traffic movement was disrupted after a landslide in Raturi Sera near Matli blocked the Gangotri national highway on Saturday. The Border Roas Organization was able to clear debris after almost 24 hours on Sunday. Disaster management officer Devendra Singh Patwal said, ""The highway is no open to traffic but rocks and debris are still falling from the mountain.""",Times of India,https://timesofindia.indiatimes.com/city/dehradun/gangotri-highway-blocked-by-landslide-opens-after-24-hours/articleshow/60352288.cms,Gangotri Highway Landslide near Matli,Uttaranchal,,"NH34 Matli, Uttarakhand 249193 India",03/09/2017 0:00,unknown,,,30.739231,78.373963,2017-03-09,00:00:00,3.0,Mar
1555,"In the early hours of Wednesday, a landslide damaged a house at Kot village in Tehri district. Seven family members inside the house were sleeping when flowing debris after a cloudburst caused mass destruction. Kot village experienced heavy rainfall Wednesday morning. One family member was rescued.",The Statesman,https://www.thestatesman.com/india/uttarakhand-tehri-landslide-seven-killed-1502679106.html,Kot Village Landslide in Tehri District,Uttaranchal,,"SH-8, Tehri Sub-District, Tehri Garhwal, Uttarakhand, 249145",29/08/2018 0:00,downpour,7.0,1.0,30.35948514,78.37742809,2018-08-29,00:00:00,8.0,Aug
